"id";"reg";"mil";"sex";"age";"mat";"ins";"csp";"nbp";"pvr";"rev"
322;"GT";"urbain";"femme";81;"veuf";"aucun";"inactif";2;FALSE;10705
323;"GT";"urbain";"femme";51;"marie";"primaire";"employé";3;FALSE;7351
324;"GT";"urbain";"homme";53;"marie";"primaire";"indépendant";5;FALSE;2803
325;"GT";"urbain";"homme";42;"marie";"secondaire";"ouvrier";4;FALSE;3174
327;"GT";"urbain";"femme";63;"veuf";"primaire";"retraité";2;FALSE;3177
328;"GT";"urbain";"homme";53;"marie";"secondaire";"employé";4;FALSE;3912
329;"GT";"urbain";"femme";70;"veuf";"secondaire";"retraité";1;FALSE;5787
330;"GT";"urbain";"femme";54;"divorce";"primaire";"chomeur";1;FALSE;5082
331;"GT";"urbain";"femme";50;"celibataire";"primaire";"employé";4;FALSE;4531
332;"GT";"urbain";"homme";37;"marie";"supérieur";"cadre";2;FALSE;8074
333;"GT";"urbain";"homme";70;"marie";"primaire";"retraité";3;FALSE;11366
334;"GT";"urbain";"homme";82;"marie";"primaire";"retraité";3;FALSE;5680
335;"GT";"urbain";"homme";47;"marie";"secondaire";"cadre";5;FALSE;5201
336;"GT";"urbain";"homme";49;"marie";"secondaire";"chomeur";4;FALSE;3470
337;"GT";"urbain";"homme";45;"marie";"primaire";"inactif";6;FALSE;3244
338;"GT";"urbain";"homme";47;"divorce";"secondaire";"chomeur";5;FALSE;3824
339;"GT";"urbain";"homme";73;"marie";"secondaire";"retraité";5;FALSE;6961
340;"GT";"urbain";"homme";66;"marie";"secondaire";"retraité";4;FALSE;8048
341;"GT";"urbain";"femme";73;"veuf";"aucun";"inactif";4;FALSE;5582
342;"GT";"urbain";"homme";41;"marie";"secondaire";"employé";4;FALSE;7689
343;"GT";"urbain";"femme";75;"divorce";"aucun";"inactif";3;FALSE;5655
344;"GT";"urbain";"femme";39;"divorce";"secondaire";"inactif";4;FALSE;4855
345;"GT";"urbain";"homme";62;"marie";"primaire";"employé";3;FALSE;3607
346;"GT";"urbain";"homme";56;"marie";"primaire";"retraité";5;FALSE;4139
347;"GT";"urbain";"homme";61;"celibataire";"primaire";"retraité";4;FALSE;4717
348;"GT";"urbain";"homme";56;"marie";"secondaire";"ouvrier";5;TRUE;2476
349;"GT";"urbain";"homme";65;"marie";"secondaire";"retraité";4;FALSE;5983
350;"GT";"urbain";"homme";58;"marie";"primaire";"ouvrier";4;FALSE;2878
351;"GT";"urbain";"homme";58;"marie";"primaire";"cadre";3;FALSE;6491
352;"GT";"urbain";"femme";75;"veuf";"aucun";"inactif";5;FALSE;6527
353;"GT";"urbain";"homme";45;"marie";"secondaire";"ouvrier";4;FALSE;3241
354;"GT";"urbain";"homme";44;"marie";"secondaire";"indépendant";4;FALSE;6531
355;"GT";"urbain";"homme";38;"marie";"secondaire";"employé";4;FALSE;7976
356;"GT";"urbain";"homme";53;"marie";"secondaire";"employé";5;FALSE;2856
358;"GT";"urbain";"homme";63;"marie";"primaire";"retraité";4;FALSE;4592
359;"GT";"urbain";"homme";70;"marie";"aucun";"retraité";3;FALSE;3422
360;"GT";"urbain";"homme";30;"marie";"secondaire";"employé";3;FALSE;6815
361;"GT";"urbain";"homme";56;"marie";"secondaire";"inactif";4;FALSE;4508
362;"GT";"urbain";"homme";45;"marie";"secondaire";"ouvrier";6;TRUE;2403
363;"GT";"urbain";"homme";34;"marie";"secondaire";"ouvrier";4;FALSE;3548
364;"GT";"urbain";"homme";48;"marie";"primaire";"ouvrier";3;FALSE;4732
365;"GT";"urbain";"femme";66;"veuf";"secondaire";"inactif";1;FALSE;13489
366;"GT";"urbain";"homme";41;"marie";"primaire";"ouvrier";6;FALSE;2723
367;"GT";"urbain";"femme";66;"veuf";"secondaire";"inactif";5;FALSE;4331
368;"GT";"urbain";"homme";52;"marie";"primaire";"ouvrier";4;TRUE;2557
369;"GT";"urbain";"homme";45;"marie";"primaire";"employé";6;FALSE;3072
370;"GT";"urbain";"homme";47;"marie";"primaire";"indépendant";3;FALSE;14528
371;"GT";"urbain";"homme";34;"marie";"primaire";"chomeur";5;FALSE;3654
372;"GT";"urbain";"homme";44;"marie";"secondaire";"ouvrier";2;FALSE;7506
373;"GT";"urbain";"homme";41;"marie";"primaire";"employé";4;FALSE;5939
374;"GT";"urbain";"homme";63;"marie";"primaire";"retraité";6;FALSE;4476
375;"GT";"urbain";"femme";33;"marie";"primaire";"ouvrier";5;TRUE;2045
376;"GT";"urbain";"homme";65;"celibataire";"secondaire";"retraité";5;FALSE;5149
377;"GT";"urbain";"femme";54;"veuf";"aucun";"inactif";4;FALSE;3412
378;"GT";"urbain";"homme";82;"marie";"aucun";"retraité";5;FALSE;4188
380;"GT";"urbain";"femme";58;"veuf";"primaire";"ouvrier";4;FALSE;4563
381;"GT";"urbain";"homme";47;"marie";"primaire";"cadre";4;FALSE;4983
382;"GT";"urbain";"homme";45;"divorce";"primaire";"ouvrier";3;FALSE;9417
383;"GT";"urbain";"homme";53;"celibataire";"primaire";"cadre";7;FALSE;4520
384;"GT";"urbain";"femme";74;"veuf";"aucun";"inactif";1;FALSE;16682
385;"GT";"urbain";"homme";68;"marie";"primaire";"indépendant";4;FALSE;5150
386;"GT";"urbain";"homme";48;"marie";"secondaire";"ouvrier";4;FALSE;8526
387;"GT";"urbain";"homme";54;"marie";"primaire";"ouvrier";4;TRUE;2642
388;"GT";"urbain";"homme";86;"marie";"secondaire";"retraité";3;FALSE;4520
389;"GT";"urbain";"homme";62;"celibataire";"primaire";"retraité";4;FALSE;7112
390;"GT";"urbain";"homme";56;"marie";"primaire";"chomeur";5;FALSE;3760
391;"GT";"urbain";"homme";61;"marie";"secondaire";"retraité";3;FALSE;9449
392;"GT";"urbain";"homme";56;"marie";"primaire";"chomeur";5;FALSE;4402
393;"GT";"urbain";"homme";72;"marie";"primaire";"retraité";5;FALSE;4266
394;"GT";"urbain";"femme";66;"veuf";"primaire";"retraité";4;FALSE;6084
395;"GT";"urbain";"homme";54;"marie";"supérieur";"indépendant";4;FALSE;4238
396;"GT";"urbain";"homme";77;"marie";"primaire";"retraité";3;FALSE;5617
397;"GT";"urbain";"femme";50;"divorce";"primaire";"employé";1;FALSE;6060
398;"GT";"urbain";"homme";43;"marie";"secondaire";"cadre";2;FALSE;8549
399;"GT";"urbain";"homme";76;"marie";"primaire";"retraité";2;FALSE;8144
400;"GT";"urbain";"homme";61;"celibataire";"primaire";"retraité";5;FALSE;3992
401;"GT";"urbain";"homme";57;"marie";"primaire";"ouvrier";5;FALSE;6193
402;"GT";"urbain";"homme";49;"marie";"secondaire";"ouvrier";5;FALSE;5961
403;"GT";"urbain";"homme";68;"marie";"secondaire";"retraité";2;FALSE;10665
404;"GT";"urbain";"homme";51;"marie";"primaire";"employé";5;FALSE;4823
405;"GT";"urbain";"homme";74;"marie";"aucun";"retraité";4;FALSE;5617
406;"GT";"urbain";"homme";52;"celibataire";"primaire";"inactif";1;FALSE;6483
407;"GT";"urbain";"homme";66;"marie";"aucun";"retraité";5;FALSE;2995
408;"GT";"urbain";"homme";76;"veuf";"aucun";"retraité";3;FALSE;3372
409;"GT";"urbain";"homme";35;"marie";"primaire";"ouvrier";4;FALSE;3167
410;"GT";"urbain";"homme";43;"marie";"secondaire";"employé";6;FALSE;4377
411;"GT";"urbain";"homme";63;"marie";"primaire";"inactif";2;FALSE;6982
412;"GT";"urbain";"femme";50;"celibataire";"primaire";"inactif";1;FALSE;8857
413;"GT";"urbain";"homme";43;"marie";"secondaire";"employé";7;FALSE;5442
414;"GT";"urbain";"homme";70;"marie";"secondaire";"retraité";4;FALSE;6279
415;"GT";"urbain";"femme";70;"veuf";"primaire";"indépendant";2;FALSE;6990
416;"GT";"urbain";"homme";82;"marie";"secondaire";"retraité";4;FALSE;5650
417;"GT";"urbain";"femme";46;"celibataire";"primaire";"inactif";2;FALSE;6112
418;"GT";"urbain";"femme";70;"veuf";"aucun";"retraité";3;FALSE;5626
419;"GT";"urbain";"femme";90;"veuf";"aucun";"inactif";4;FALSE;4649
420;"GT";"urbain";"femme";74;"veuf";"aucun";"inactif";7;TRUE;2398
421;"GT";"urbain";"homme";89;"marie";"aucun";"retraité";2;FALSE;4153
422;"GT";"urbain";"homme";46;"marie";"secondaire";"inactif";3;FALSE;3498
423;"GT";"urbain";"homme";46;"marie";"secondaire";"ouvrier";3;FALSE;5772
424;"GT";"urbain";"homme";57;"marie";"secondaire";"cadre";6;FALSE;3967
425;"GT";"urbain";"homme";32;"marie";"primaire";"employé";2;FALSE;5546
426;"GT";"urbain";"femme";60;"veuf";"aucun";"inactif";4;FALSE;7013
427;"GT";"urbain";"femme";71;"veuf";"aucun";"inactif";3;FALSE;5047
428;"GT";"urbain";"homme";52;"marie";"primaire";"employé";5;FALSE;4398
429;"GT";"urbain";"femme";88;"veuf";"aucun";"inactif";2;FALSE;4584
430;"GT";"urbain";"femme";71;"veuf";"aucun";"inactif";2;FALSE;5780
431;"GT";"urbain";"homme";35;"marie";"primaire";"ouvrier";5;TRUE;2358
432;"GT";"urbain";"homme";54;"marie";"primaire";"employé";6;FALSE;3561
434;"GT";"urbain";"homme";36;"marie";"secondaire";"ouvrier";4;FALSE;4190
435;"GT";"urbain";"homme";36;"marie";"secondaire";"cadre";2;FALSE;7867
436;"GT";"urbain";"femme";61;"divorce";"secondaire";"inactif";2;FALSE;7988
437;"GT";"urbain";"homme";71;"marie";"aucun";"inactif";3;FALSE;3863
438;"GT";"urbain";"femme";67;"veuf";"aucun";"inactif";2;FALSE;6971
439;"GT";"urbain";"homme";71;"celibataire";"aucun";"inactif";3;FALSE;3681
440;"GT";"urbain";"homme";37;"marie";"primaire";"employé";3;FALSE;2860
441;"GT";"urbain";"homme";41;"marie";"secondaire";"indépendant";3;FALSE;6800
442;"GT";"urbain";"homme";60;"marie";"primaire";"retraité";4;FALSE;4171
443;"GT";"urbain";"homme";35;"celibataire";"secondaire";"inactif";1;FALSE;14263
444;"GT";"urbain";"homme";51;"marie";"secondaire";"employé";4;FALSE;6413
445;"GT";"urbain";"homme";60;"marie";"primaire";"employé";2;FALSE;4350
446;"GT";"urbain";"homme";57;"marie";"primaire";"employé";5;FALSE;3135
447;"GT";"urbain";"homme";72;"marie";"primaire";"ouvrier";2;FALSE;7773
448;"GT";"urbain";"homme";70;"marie";"primaire";"retraité";3;FALSE;9165
449;"GT";"urbain";"homme";55;"marie";"primaire";"employé";5;FALSE;6597
450;"GT";"urbain";"femme";69;"veuf";"secondaire";"inactif";3;FALSE;6787
451;"GT";"urbain";"femme";66;"veuf";"aucun";"inactif";1;FALSE;11427
452;"GT";"urbain";"homme";31;"marie";"secondaire";"inactif";3;FALSE;3471
453;"GT";"urbain";"femme";84;"veuf";"aucun";"inactif";2;FALSE;7202
454;"GT";"urbain";"femme";70;"veuf";"aucun";"retraité";1;FALSE;10736
455;"GT";"urbain";"homme";46;"celibataire";"secondaire";"employé";5;FALSE;4445
456;"GT";"urbain";"femme";48;"divorce";"primaire";"employé";5;FALSE;4307
457;"GT";"urbain";"homme";46;"marie";"secondaire";"chomeur";3;FALSE;4072
458;"GT";"urbain";"homme";58;"divorce";"secondaire";"employé";2;FALSE;8074
459;"GT";"urbain";"femme";53;"divorce";"primaire";"chomeur";2;FALSE;3810
460;"GT";"urbain";"femme";65;"divorce";"primaire";"inactif";2;FALSE;9207
461;"GT";"urbain";"homme";49;"marie";"secondaire";"ouvrier";5;FALSE;3178
462;"GT";"urbain";"homme";54;"marie";"primaire";"employé";5;FALSE;4718
463;"GT";"urbain";"femme";60;"veuf";"secondaire";"inactif";4;FALSE;4937
464;"GT";"urbain";"homme";60;"marie";"primaire";"inactif";5;FALSE;4108
465;"GT";"urbain";"homme";54;"marie";"primaire";"ouvrier";6;FALSE;3942
466;"GT";"urbain";"homme";70;"marie";"primaire";"retraité";3;FALSE;4842
467;"GT";"urbain";"homme";62;"marie";"primaire";"retraité";4;FALSE;6688
468;"GT";"urbain";"homme";78;"marie";"aucun";"retraité";4;FALSE;4654
469;"GT";"urbain";"homme";47;"marie";"primaire";"ouvrier";5;FALSE;4340
470;"GT";"urbain";"homme";61;"marie";"primaire";"retraité";4;FALSE;5887
471;"GT";"urbain";"homme";62;"marie";"primaire";"retraité";3;FALSE;6526
472;"GT";"urbain";"femme";66;"veuf";"primaire";"employé";2;FALSE;10406
473;"GT";"urbain";"homme";64;"marie";"primaire";"employé";6;FALSE;2765
474;"GT";"urbain";"homme";71;"divorce";"primaire";"indépendant";1;FALSE;6899
475;"GT";"urbain";"homme";67;"marie";"primaire";"inactif";7;TRUE;2075
476;"GT";"urbain";"femme";85;"veuf";"primaire";"inactif";5;FALSE;3950
477;"GT";"urbain";"homme";73;"marie";"primaire";"retraité";2;FALSE;6999
478;"GT";"urbain";"homme";60;"marie";"secondaire";"cadre";3;FALSE;9478
479;"GT";"urbain";"femme";52;"divorce";"secondaire";"cadre";3;FALSE;5218
480;"GT";"urbain";"homme";50;"marie";"secondaire";"indépendant";4;FALSE;5110
481;"GT";"urbain";"homme";48;"marie";"supérieur";"cadre";4;FALSE;7670
482;"GT";"urbain";"homme";40;"marie";"secondaire";"employé";4;FALSE;6104
483;"GT";"urbain";"femme";65;"marie";"primaire";"retraité";5;FALSE;4153
484;"GT";"urbain";"homme";79;"marie";"aucun";"retraité";3;FALSE;5695
485;"GT";"urbain";"homme";44;"marie";"secondaire";"ouvrier";5;FALSE;3568
486;"GT";"urbain";"homme";59;"marie";"aucun";"ouvrier";2;FALSE;6656
487;"GT";"urbain";"femme";71;"veuf";"primaire";"inactif";2;FALSE;16092
488;"GT";"urbain";"homme";59;"marie";"secondaire";"retraité";2;FALSE;7957
489;"GT";"urbain";"homme";57;"marie";"secondaire";"employé";4;FALSE;4136
490;"GT";"urbain";"homme";51;"marie";"primaire";"ouvrier";4;FALSE;3483
491;"GT";"urbain";"homme";42;"marie";"secondaire";"ouvrier";4;FALSE;4459
492;"GT";"urbain";"homme";57;"marie";"secondaire";"ouvrier";4;FALSE;4732
493;"GT";"urbain";"femme";62;"marie";"primaire";"ouvrier";3;FALSE;6211
494;"GT";"urbain";"homme";58;"marie";"secondaire";"indépendant";6;FALSE;7450
495;"GT";"urbain";"femme";69;"veuf";"aucun";"inactif";5;FALSE;7965
496;"GT";"urbain";"homme";42;"marie";"supérieur";"cadre";3;FALSE;9811
497;"GT";"urbain";"homme";63;"marie";"primaire";"retraité";2;FALSE;5517
498;"GT";"urbain";"homme";69;"marie";"supérieur";"retraité";3;FALSE;12125
499;"GT";"urbain";"homme";74;"marie";"aucun";"ouvrier";2;FALSE;7260
500;"GT";"urbain";"homme";76;"marie";"aucun";"retraité";3;FALSE;4216
501;"GT";"urbain";"homme";70;"marie";"primaire";"retraité";5;FALSE;7869
502;"GT";"urbain";"homme";54;"marie";"primaire";"ouvrier";6;FALSE;4243
503;"GT";"urbain";"homme";49;"marie";"primaire";"ouvrier";5;TRUE;2423
504;"GT";"urbain";"homme";65;"marie";"secondaire";"inactif";4;FALSE;3939
505;"GT";"urbain";"homme";75;"celibataire";"primaire";"retraité";4;FALSE;4693
506;"GT";"urbain";"femme";69;"veuf";"aucun";"inactif";5;FALSE;4083
507;"GT";"urbain";"homme";47;"marie";"secondaire";"ouvrier";4;FALSE;5441
508;"GT";"urbain";"homme";83;"marie";"aucun";"retraité";3;FALSE;6188
509;"GT";"urbain";"homme";49;"marie";"primaire";"employé";3;FALSE;5572
510;"GT";"urbain";"homme";45;"marie";"primaire";"ouvrier";5;FALSE;4067
511;"GT";"urbain";"femme";58;"celibataire";"primaire";"ouvrier";3;FALSE;6223
512;"GT";"urbain";"homme";57;"marie";"primaire";"indépendant";6;FALSE;4656
513;"GT";"urbain";"femme";53;"marie";"aucun";"ouvrier";4;FALSE;5601
514;"GT";"urbain";"homme";79;"marie";"aucun";"inactif";3;FALSE;8278
515;"GT";"urbain";"homme";56;"marie";"secondaire";"inactif";2;FALSE;7341
516;"GT";"urbain";"femme";62;"marie";"primaire";"ouvrier";5;FALSE;5690
517;"GT";"urbain";"homme";46;"marie";"primaire";"ouvrier";4;FALSE;2827
518;"GT";"urbain";"homme";49;"marie";"primaire";"employé";9;FALSE;3488
519;"GT";"urbain";"femme";65;"veuf";"aucun";"chomeur";2;FALSE;6069
520;"GT";"urbain";"femme";65;"veuf";"aucun";"ouvrier";2;FALSE;7408
521;"GT";"urbain";"femme";52;"divorce";"secondaire";"inactif";3;FALSE;5458
522;"GT";"urbain";"homme";65;"marie";"secondaire";"cadre";4;FALSE;5981
523;"GT";"urbain";"homme";45;"marie";"primaire";"ouvrier";4;TRUE;1633
524;"GT";"urbain";"homme";47;"marie";"primaire";"ouvrier";5;TRUE;2587
525;"GT";"urbain";"homme";66;"marie";"secondaire";"retraité";7;FALSE;3066
526;"GT";"urbain";"homme";53;"marie";"secondaire";"ouvrier";5;FALSE;3275
527;"GT";"urbain";"homme";46;"divorce";"secondaire";"agriculteur";3;FALSE;10804
528;"GT";"urbain";"femme";57;"veuf";"primaire";"inactif";4;TRUE;2385
529;"GT";"urbain";"homme";68;"celibataire";"primaire";"employé";2;FALSE;4583
530;"GT";"urbain";"homme";39;"marie";"secondaire";"ouvrier";5;FALSE;3659
531;"GT";"urbain";"homme";66;"marie";"secondaire";"retraité";5;FALSE;5703
532;"GT";"urbain";"femme";66;"veuf";"primaire";"inactif";3;FALSE;4630
533;"GT";"urbain";"homme";73;"marie";"secondaire";"retraité";3;FALSE;5832
534;"GT";"urbain";"homme";43;"marie";"primaire";"ouvrier";4;FALSE;3757
535;"GT";"urbain";"homme";71;"marie";"secondaire";"retraité";4;FALSE;4914
536;"GT";"urbain";"homme";53;"marie";"secondaire";"ouvrier";4;FALSE;3337
537;"GT";"urbain";"homme";64;"marie";"primaire";"retraité";4;FALSE;7730
538;"GT";"urbain";"homme";40;"marie";"supérieur";"cadre";5;FALSE;4973
539;"GT";"urbain";"homme";49;"marie";"aucun";"ouvrier";4;FALSE;4787
540;"GT";"urbain";"femme";55;"veuf";"primaire";"inactif";3;FALSE;5347
541;"GT";"urbain";"homme";61;"marie";"secondaire";"retraité";3;FALSE;8680
542;"GT";"urbain";"homme";54;"marie";"secondaire";"cadre";5;FALSE;6254
543;"GT";"urbain";"homme";52;"marie";"primaire";"employé";3;FALSE;7777
544;"GT";"urbain";"homme";35;"marie";"primaire";"chomeur";4;FALSE;3098
545;"GT";"urbain";"homme";75;"marie";"supérieur";"retraité";3;FALSE;6157
546;"GT";"urbain";"homme";50;"marie";"secondaire";"cadre";4;FALSE;4731
548;"GT";"urbain";"homme";60;"marie";"secondaire";"retraité";3;FALSE;9540
549;"GT";"urbain";"homme";73;"marie";"secondaire";"retraité";4;FALSE;9305
550;"GT";"urbain";"homme";48;"marie";"secondaire";"ouvrier";3;FALSE;6195
551;"GT";"urbain";"femme";66;"veuf";"aucun";"inactif";3;FALSE;5102
552;"GT";"urbain";"femme";77;"veuf";"aucun";"inactif";2;FALSE;3748
553;"GT";"urbain";"homme";66;"marie";"supérieur";"retraité";3;FALSE;8607
554;"GT";"urbain";"homme";61;"marie";"secondaire";"cadre";4;FALSE;10151
555;"GT";"urbain";"homme";61;"marie";"secondaire";"retraité";4;FALSE;8188
556;"GT";"urbain";"homme";63;"marie";"supérieur";"retraité";6;FALSE;4770
557;"GT";"urbain";"femme";81;"veuf";"secondaire";"retraité";1;FALSE;6095
558;"GT";"urbain";"homme";54;"marie";"primaire";"employé";5;FALSE;7369
559;"GT";"urbain";"homme";53;"marie";"secondaire";"cadre";4;FALSE;7653
560;"GT";"urbain";"homme";55;"marie";"primaire";"indépendant";4;FALSE;5017
561;"GT";"urbain";"homme";52;"marie";"supérieur";"ouvrier";3;FALSE;8170
562;"GT";"urbain";"homme";39;"marie";"primaire";"ouvrier";2;FALSE;5724
563;"GT";"urbain";"femme";51;"marie";"primaire";"inactif";2;FALSE;2964
564;"GT";"urbain";"homme";40;"marie";"secondaire";"indépendant";4;FALSE;3180
565;"GT";"urbain";"homme";49;"marie";"supérieur";"indépendant";5;FALSE;4357
566;"GT";"urbain";"homme";53;"marie";"supérieur";"cadre";5;FALSE;3950
567;"GT";"urbain";"femme";65;"veuf";"primaire";"inactif";3;FALSE;8270
568;"GT";"urbain";"homme";70;"marie";"secondaire";"retraité";4;FALSE;6138
569;"GT";"urbain";"homme";52;"marie";"primaire";"inactif";3;FALSE;4925
570;"GT";"urbain";"homme";74;"marie";"aucun";"retraité";2;FALSE;9725
571;"GT";"urbain";"femme";67;"veuf";"aucun";"inactif";2;FALSE;10061
572;"GT";"urbain";"homme";63;"marie";"aucun";"retraité";5;FALSE;4908
573;"GT";"urbain";"homme";52;"marie";"secondaire";"ouvrier";5;FALSE;6906
574;"GT";"urbain";"homme";71;"marie";"primaire";"retraité";5;FALSE;4790
575;"GT";"urbain";"femme";79;"veuf";"primaire";"inactif";1;FALSE;12687
576;"GT";"urbain";"femme";55;"divorce";"primaire";"inactif";4;FALSE;4291
577;"GT";"urbain";"homme";49;"marie";"secondaire";"indépendant";5;FALSE;3666
578;"GT";"urbain";"homme";65;"marie";"primaire";"employé";3;FALSE;5297
579;"GT";"urbain";"femme";62;"marie";"primaire";"inactif";3;FALSE;6671
581;"GT";"urbain";"homme";53;"marie";"secondaire";"ouvrier";5;FALSE;3776
582;"GT";"urbain";"homme";45;"marie";"primaire";"indépendant";4;FALSE;4597
583;"GT";"urbain";"homme";43;"marie";"secondaire";"ouvrier";4;FALSE;5074
584;"GT";"urbain";"femme";59;"veuf";"primaire";"inactif";3;FALSE;5955
585;"GT";"urbain";"homme";54;"marie";"primaire";"ouvrier";6;FALSE;5378
587;"GT";"urbain";"homme";54;"marie";"secondaire";"employé";6;FALSE;7281
588;"GT";"urbain";"homme";56;"marie";"supérieur";"cadre";4;FALSE;9817
589;"GT";"urbain";"homme";56;"marie";"primaire";"cadre";5;FALSE;4879
590;"GT";"urbain";"homme";49;"celibataire";"secondaire";"cadre";3;FALSE;6888
591;"GT";"urbain";"femme";67;"celibataire";"supérieur";"cadre";2;FALSE;7456
592;"GT";"urbain";"homme";77;"marie";"primaire";"retraité";4;FALSE;3662
593;"GT";"urbain";"femme";43;"marie";"secondaire";"inactif";4;FALSE;4912
594;"GT";"urbain";"homme";37;"marie";"primaire";"retraité";2;FALSE;8147
595;"GT";"urbain";"homme";28;"celibataire";"secondaire";"employé";2;FALSE;9811
596;"GT";"urbain";"homme";48;"marie";"secondaire";"cadre";4;FALSE;6251
597;"GT";"urbain";"homme";20;"celibataire";"supérieur";"inactif";2;FALSE;11983
598;"GT";"urbain";"homme";54;"marie";"supérieur";"cadre";5;FALSE;7810
599;"GT";"urbain";"homme";35;"celibataire";"supérieur";"cadre";1;FALSE;21955
600;"GT";"urbain";"femme";65;"celibataire";"secondaire";"inactif";3;FALSE;2716
601;"GT";"urbain";"homme";58;"marie";"secondaire";"retraité";3;FALSE;8800
602;"GT";"urbain";"homme";58;"marie";"primaire";"employé";5;FALSE;6353
603;"GT";"urbain";"homme";54;"marie";"primaire";"employé";4;FALSE;8342
604;"GT";"urbain";"femme";76;"divorce";"supérieur";"retraité";1;FALSE;18082
605;"GT";"urbain";"homme";43;"divorce";"secondaire";"inactif";2;FALSE;9198
606;"GT";"urbain";"homme";71;"marie";"supérieur";"retraité";2;FALSE;10567
607;"GT";"urbain";"femme";72;"veuf";"secondaire";"retraité";2;FALSE;15133
608;"GT";"urbain";"homme";75;"marie";"primaire";"retraité";2;FALSE;5846
609;"GT";"urbain";"homme";58;"marie";"secondaire";"retraité";5;FALSE;5972
610;"GT";"urbain";"homme";47;"divorce";"primaire";"employé";4;FALSE;5438
611;"GT";"urbain";"homme";38;"marie";"primaire";"employé";3;FALSE;4824
612;"GT";"urbain";"femme";59;"divorce";"secondaire";"employé";2;FALSE;9765
613;"GT";"urbain";"homme";59;"marie";"primaire";"indépendant";4;FALSE;4769
614;"GT";"urbain";"homme";67;"celibataire";"primaire";"retraité";4;FALSE;8489
615;"GT";"urbain";"homme";56;"veuf";"primaire";"retraité";4;FALSE;11426
616;"GT";"urbain";"homme";61;"marie";"secondaire";"retraité";3;FALSE;9359
617;"GT";"urbain";"homme";68;"marie";"primaire";"retraité";4;FALSE;7034
618;"GT";"urbain";"homme";60;"marie";"primaire";"retraité";2;FALSE;9343
619;"GT";"urbain";"homme";66;"marie";"secondaire";"retraité";3;FALSE;10873
620;"GT";"urbain";"femme";64;"veuf";"aucun";"retraité";2;FALSE;3150
621;"GT";"urbain";"homme";62;"marie";"secondaire";"retraité";7;FALSE;3272
622;"GT";"urbain";"homme";65;"marie";"secondaire";"ouvrier";5;FALSE;6110
623;"GT";"urbain";"homme";74;"marie";"aucun";"inactif";2;FALSE;5023
624;"GT";"urbain";"homme";65;"marie";"aucun";"inactif";4;FALSE;3301
625;"GT";"urbain";"homme";71;"marie";"primaire";"retraité";2;FALSE;12484
626;"GT";"urbain";"femme";58;"divorce";"primaire";"inactif";3;FALSE;6068
627;"GT";"urbain";"homme";60;"marie";"supérieur";"cadre";3;FALSE;5765
628;"GT";"urbain";"homme";62;"marie";"supérieur";"retraité";3;FALSE;9211
629;"GT";"urbain";"homme";65;"marie";"supérieur";"retraité";3;FALSE;12203
630;"GT";"urbain";"homme";55;"marie";"secondaire";"cadre";5;FALSE;9195
631;"GT";"urbain";"femme";70;"veuf";"supérieur";"retraité";1;FALSE;17485
632;"GT";"urbain";"homme";74;"marie";"supérieur";"retraité";3;FALSE;12082
633;"GT";"urbain";"homme";70;"celibataire";"secondaire";"retraité";3;FALSE;6628
